order_number,order_time,product_code,store_number,quantity_ordered,price,discount,margin,status,fulfillment_time,returned,payment_type
2083,2019-03-31 12:30:47.646987,DAS,182,7,4.99,0.0,0.6,SHIPPED,50,false,CASH
2084,2019-03-31 17:18:47.646987,LAM,177,4,8.49,0.0,0.68,SHIPPED,57,false,CASH
2085,2019-03-31 23:01:47.646987,QRT,182,2,4.99,0.0,0.78,SHIPPED,34,false,CASH
2086,2019-04-01 02:49:47.646987,QWE,412,3,42.42,0.0,0.47,SHIPPED,64,false,CASH
2087,2019-04-01 09:59:47.646987,LAM,158,1,42.42,0.0,0.3,SHIPPED,50,false,CASH
2088,2019-04-01 17:33:47.646987,BGT,182,3,4.99,0.0,0.15,SHIPPED,53,false,CASH
2089,2019-04-01 21:50:47.646987,PXC,182,2,4.99,0.0,0.59,SHIPPED,45,false,CASH
2090,2019-04-02 00:58:47.646987,QWE,177,7,11.5,0.0,0.78,SHIPPED,51,false,INVOICE
2091,2019-04-02 03:46:47.646987,DAS,191,1,1.75,0.0,0.12,SHIPPED,53,false,CREDIT
2092,2019-04-02 06:02:47.646987,BGT,412,1,99.99,0.0,0.66,SHIPPED,38,false,CASH
2093,2019-04-02 13:48:47.646987,QRT,412,5,42.42,0.0,0.51,SHIPPED,36,false,CASH
2094,2019-04-02 21:15:47.646987,PXC,163,1,11.5,0.0,0.52,SHIPPED,49,false,CREDIT
2095,2019-04-03 04:46:47.646987,QWE,412,5,28.99,0.0,0.33,SHIPPED,44,false,CASH
2096,2019-04-03 07:01:47.646987,QRT,158,1,42.42,0.1,0.82,SHIPPED,46,false,CASH
2097,2019-04-03 07:26:47.646987,BGT,158,6,28.99,0.0,0.18,SHIPPED,47,false,CASH
2098,2019-04-03 14:47:47.646987,HRE,191,2,1.75,0.0,0.43,SHIPPED,40,false,INVOICE
2099,2019-04-03 15:03:47.646987,QRT,412,5,28.99,0.0,0.07,SHIPPED,47,false,CASH
2100,2019-04-03 20:05:47.646987,PXC,158,3,28.99,0.2,0.04,PROCESSING,45,false,CASH
2101,2019-04-03 23:07:47.646987,QRT,163,2,99.99,0.0,-0.1,SHIPPED,52,false,CASH
2102,2019-04-04 05:02:47.646987,HRE,182,5,99.99,0.0,0.75,SHIPPED,51,false,CASH
2103,2019-04-04 08:17:47.646987,QRT,177,3,1.75,0.0,0.32,SHIPPED,45,false,CASH
2104,2019-04-04 08:20:47.646987,LAM,158,3,1.75,0.0,0.8,SHIPPED,59,false,CASH
2105,2019-04-04 13:10:47.646987,BGT,163,3,28.99,0.0,0.4,SHIPPED,40,false,CASH
2106,2019-04-04 14:03:47.646987,QWE,158,7,99.99,0.0,-0.04,SHIPPED,55,false,CASH
2107,2019-04-04 16:37:47.646987,PXC,191,4,1.75,0.15,0.66,SHIPPED,61,false,CASH
2108,2019-04-04 18:56:47.646987,PXC,163,6,11.5,0.0,0.24,SHIPPED,40,false,CASH
2109,2019-04-04 20:14:47.646987,DAS,158,4,99.99,0.0,0.65,SHIPPED,47,false,CASH
2110,2019-04-05 03:49:47.646987,BGT,412,1,11.5,0.0,0.28,SHIPPED,51,false,CASH
2111,2019-04-05 04:26:47.646987,QWE,182,7,1.75,0.0,0.18,SHIPPED,47,false,CASH
2112,2019-04-05 10:58:47.646987,PXC,177,5,28.99,0.0,0.42,SHIPPED,46,false,CASH
2113,2019-04-05 15:39:47.646987,LAM,158,7,28.99,0.0,0.07,SHIPPED,45,false,CASH
2114,2019-04-05 16:35:47.646987,DAS,412,5,11.5,0.0,0.15,SHIPPED,41,false,CASH
2115,2019-04-05 23:25:47.646987,LAM,182,5,28.99,0.0,0.62,SHIPPED,55,false,CASH
2116,2019-04-06 02:46:47.646987,BGT,177,7,42.42,0.0,0.61,SHIPPED,49,false,CASH
2117,2019-04-06 03:10:47.646987,DAS,191,1,8.49,0.0,-0.0,SHIPPED,51,false,CREDIT
2118,2019-04-06 04:12:47.646987,DAS,182,5,11.5,0.0,0.76,SHIPPED,49,false,CASH
2119,2019-04-06 09:59:47.646987,LAM,191,7,8.49,0.0,0.42,SHIPPED,50,false,CASH
2120,2019-04-06 17:39:47.646987,HRE,182,2,1.75,0.0,0.59,SHIPPED,52,false,CASH
2121,2019-04-06 17:44:47.646987,BGT,191,6,4.99,0.0,0.75,SHIPPED,47,false,CASH
2122,2019-04-06 20:35:47.646987,QWE,158,4,99.99,0.0,-0.02,SHIPPED,53,false,INVOICE
2123,2019-04-07 01:28:47.646987,QRT,163,7,42.42,0.0,0.07,SHIPPED,51,false,CASH
2124,2019-04-07 04:30:47.646987,BGT,163,3,1.75,0.0,0.72,SHIPPED,56,false,CASH
2125,2019-04-07 08:25:47.646987,HRE,412,6,11.5,0.0,0.36,SHIPPED,55,false,CASH
2126,2019-04-07 14:08:47.646987,LAM,163,6,11.5,0.0,0.57,SHIPPED,60,false,CASH
2127,2019-04-07 16:10:47.646987,QRT,182,6,4.99,0.0,0.14,SHIPPED,54,false,CASH
2128,2019-04-07 23:53:47.646987,DAS,182,1,42.42,0.0,0.76,SHIPPED,48,false,CREDIT
2129,2019-04-08 04:38:47.646987,HRE,412,7,1.75,0.0,0.04,SHIPPED,57,false,CASH
2130,2019-04-08 06:52:47.646987,BGT,177,6,99.99,0.0,0.29,SHIPPED,32,false,CASH
2131,2019-04-08 14:38:47.646987,QWE,191,1,99.99,0.0,0.11,SHIPPED,35,false,CASH
2132,2019-04-08 15:25:47.646987,LAM,182,1,8.49,0.0,0.03,SHIPPED,50,false,CASH
2133,2019-04-08 16:27:47.646987,DAS,182,3,11.5,0.0,0.33,SHIPPED,59,false,CASH
2134,2019-04-08 16:45:47.646987,QRT,163,6,8.49,0.0,0.27,SHIPPED,43,false,CASH
2135,2019-04-08 22:06:47.646987,DAS,412,6,28.99,0.0,0.38,SHIPPED,58,false,CASH
2136,2019-04-09 00:10:47.646987,QRT,412,3,11.5,0.0,0.78,SHIPPED,53,false,CASH
2137,2019-04-09 07:15:47.646987,LAM,163,5,99.99,0.0,0.36,SHIPPED,46,false,CASH
2138,2019-04-09 13:31:47.646987,DAS,163,2,1.75,0.0,-0.09,SHIPPED,40,false,CASH
2139,2019-04-09 14:03:47.646987,QWE,412,4,4.99,0.0,0.46,SHIPPED,53,false,CASH
2140,2019-04-09 18:50:47.646987,QRT,191,2,1.75,0.0,0.34,SHIPPED,47,false,CASH
2141,2019-04-09 22:40:47.646987,DAS,158,1,42.42,0.0,0.09,SHIPPED,47,false,CREDIT
2142,2019-04-10 01:44:47.646987,QWE,412,1,28.99,0.0,0.1,SHIPPED,46,false,CASH
2143,2019-04-10 08:56:47.646987,LAM,412,5,8.49,0.0,0.42,SHIPPED,42,false,CASH
2144,2019-04-10 14:07:47.646987,DAS,191,6,4.99,0.0,0.07,SHIPPED,49,false,CASH
2145,2019-04-10 20:23:47.646987,QRT,163,5,1.75,0.0,0.25,SHIPPED,45,false,CASH
2146,2019-04-10 23:57:47.646987,HRE,163,7,42.42,0.0,0.31,SHIPPED,43,false,INVOICE
2147,2019-04-11 02:42:47.646987,PXC,412,7,4.99,0.0,0.74,SHIPPED,56,false,CASH
2148,2019-04-11 10:31:47.646987,BGT,158,6,99.99,0.15,-0.04,SHIPPED,54,true,CASH
2149,2019-04-11 15:16:47.646987,BGT,177,3,99.99,0.0,0.47,SHIPPED,48,false,CASH
2150,2019-04-11 17:03:47.646987,DAS,191,2,28.99,0.0,0.36,SHIPPED,52,false,CASH
2151,2019-04-11 20:47:47.646987,PXC,182,4,4.99,0.0,0.16,SHIPPED,61,false,CASH
2152,2019-04-11 23:53:47.646987,HRE,412,7,1.75,0.0,0.25,SHIPPED,50,false,CREDIT
2153,2019-04-12 04:23:47.646987,BGT,412,3,99.99,0.0,0.68,SHIPPED,36,false,CASH
2154,2019-04-12 05:34:47.646987,QWE,191,3,11.5,0.0,0.06,SHIPPED,42,false,CASH
2155,2019-04-12 09:00:47.646987,HRE,158,7,42.42,0.0,0.08,SHIPPED,35,false,CASH
2156,2019-04-12 16:47:47.646987,QWE,412,5,8.49,0.0,0.29,SHIPPED,58,false,CASH
2157,2019-04-12 20:37:47.646987,PXC,191,2,1.75,0.0,0.61,SHIPPED,50,false,CASH
2158,2019-04-13 03:51:47.646987,QWE,177,2,42.42,0.0,0.67,SHIPPED,48,false,CASH
2159,2019-04-13 04:43:47.646987,QWE,191,4,11.5,0.0,0.31,SHIPPED,35,false,CASH
2160,2019-04-13 10:07:47.646987,LAM,182,5,1.75,0.0,0.4,SHIPPED,48,false,CASH
2161,2019-04-13 11:09:47.646987,DAS,182,1,99.99,0.0,0.43,SHIPPED,37,false,CASH
2162,2019-04-13 17:46:47.646987,PXC,412,6,1.75,0.0,0.5,SHIPPED,38,false,CASH
2163,2019-04-13 20:54:47.646987,PXC,158,1,99.99,0.0,0.58,SHIPPED,51,false,CASH
2164,2019-04-14 02:52:47.646987,QWE,158,6,42.42,0.0,0.4,SHIPPED,54,false,CASH
2165,2019-04-14 08:18:47.646987,DAS,191,1,28.99,0.0,0.21,SHIPPED,46,false,CASH
2166,2019-04-14 09:44:47.646987,LAM,163,4,1.75,0.0,0.43,SHIPPED,53,false,CASH
2167,2019-04-14 15:04:47.646987,QRT,163,5,1.75,0.0,0.01,SHIPPED,40,false,CASH
2168,2019-04-14 18:53:47.646987,QWE,158,4,42.42,0.0,0.06,SHIPPED,41,false,CREDIT
2169,2019-04-14 21:01:47.646987,BGT,182,1,42.42,0.1,0.18,SHIPPED,41,false,CASH
2170,2019-04-15 03:48:47.646987,LAM,177,2,99.99,0.0,0.67,SHIPPED,57,false,CASH
2171,2019-04-15 07:44:47.646987,LAM,182,3,99.99,0.1,-0.05,SHIPPED,44,false,CASH
2172,2019-04-15 11:10:47.646987,QWE,177,3,1.75,0.2,0.53,SHIPPED,44,false,CASH
2173,2019-04-15 19:01:47.646987,PXC,163,5,8.49,0.0,0.71,SHIPPED,32,false,CASH
2174,2019-04-16 02:41:47.646987,QWE,191,5,4.99,0.0,-0.1,SHIPPED,70,false,CASH
2175,2019-04-16 03:16:47.646987,PXC,191,5,1.75,0.0,0.18,SHIPPED,37,false,CASH
2176,2019-04-16 04:49:47.646987,HRE,182,3,1.75,0.0,0.63,SHIPPED,53,false,CASH
2177,2019-04-16 10:24:47.646987,DAS,412,6,8.49,0.0,0.63,SHIPPED,42,false,CASH
2178,2019-04-16 16:21:47.646987,LAM,177,3,4.99,0.0,0.01,SHIPPED,49,false,CASH
2179,2019-04-16 18:27:47.646987,QWE,182,2,4.99,0.0,0.79,SHIPPED,63,false,CASH
2180,2019-04-16 22:46:47.646987,BGT,158,4,11.5,0.0,0.61,SHIPPED,44,false,CASH
2181,2019-04-17 01:26:47.646987,QRT,163,7,11.5,0.0,0.07,SHIPPED,46,true,CASH
2182,2019-04-17 07:17:47.646987,QWE,158,6,4.99,0.0,-0.05,SHIPPED,41,false,CASH
2183,2019-04-17 12:37:47.646987,QWE,412,7,4.99,0.0,0.6,SHIPPED,44,false,CASH
2184,2019-04-17 14:20:47.646987,BGT,177,7,11.5,0.0,0.65,SHIPPED,59,false,CASH
2185,2019-04-17 22:08:47.646987,HRE,412,7,8.49,0.0,0.41,SHIPPED,39,false,CASH
2186,2019-04-18 03:19:47.646987,QRT,163,7,11.5,0.0,0.23,SHIPPED,51,false,CASH
2187,2019-04-18 04:50:47.646987,BGT,163,5,42.42,0.0,0.34,SHIPPED,48,false,CASH
2188,2019-04-18 05:21:47.646987,PXC,412,5,8.49,0.0,0.13,SHIPPED,48,false,CASH
2189,2019-04-18 11:35:47.646987,DAS,412,4,28.99,0.0,0.0,SHIPPED,49,false,CASH
2190,2019-04-18 14:09:47.646987,DAS,182,1,8.49,0.0,-0.04,SHIPPED,47,false,CASH
2191,2019-04-18 16:31:47.646987,QRT,182,2,1.75,0.0,0.77,SHIPPED,31,false,CASH
2192,2019-04-18 22:09:47.646987,PXC,182,2,8.49,0.0,0.42,SHIPPED,61,false,CASH
2193,2019-04-18 23:51:47.646987,LAM,182,1,11.5,0.0,0.26,SHIPPED,51,false,CASH
2194,2019-04-19 01:07:47.646987,QWE,158,1,42.42,0.0,0.23,SHIPPED,51,false,CASH
2195,2019-04-19 02:43:47.646987,QRT,412,3,4.99,0.0,-0.01,SHIPPED,40,false,CASH
2196,2019-04-19 02:54:47.646987,QWE,158,2,42.42,0.0,0.21,SHIPPED,50,false,CASH
2197,2019-04-19 05:02:47.646987,QRT,412,6,1.75,0.0,0.07,SHIPPED,56,false,CASH
2198,2019-04-19 05:24:47.646987,HRE,191,7,8.49,0.0,0.11,SHIPPED,39,false,CASH
2199,2019-04-19 12:19:47.646987,BGT,412,4,8.49,0.0,0.77,SHIPPED,43,false,CASH
2200,2019-04-19 18:56:47.646987,QRT,158,1,4.99,0.0,0.4,SHIPPED,53,false,CASH
2201,2019-04-20 00:59:47.646987,DAS,412,6,1.75,0.0,0.81,SHIPPED,37,false,CASH
2202,2019-04-20 07:21:47.646987,HRE,182,1,42.42,0.15,-0.02,SHIPPED,41,false,CASH
2203,2019-04-20 07:37:47.646987,QWE,158,6,8.49,0.0,0.53,SHIPPED,44,false,CASH
2204,2019-04-20 14:10:47.646987,QRT,163,4,11.5,0.0,0.26,SHIPPED,40,false,CASH
2205,2019-04-20 16:13:47.646987,BGT,163,3,28.99,0.0,0.47,SHIPPED,38,false,CREDIT
2206,2019-04-20 22:48:47.646987,QWE,163,5,42.42,0.1,0.68,SHIPPED,60,false,CASH
2207,2019-04-21 05:34:47.646987,QWE,177,3,99.99,0.1,0.22,SHIPPED,44,false,CASH
2208,2019-04-21 10:04:47.646987,PXC,191,3,99.99,0.15,0.2,SHIPPED,38,false,CASH
2209,2019-04-21 15:48:47.646987,PXC,177,3,4.99,0.0,0.5,SHIPPED,40,false,CASH
2210,2019-04-21 18:52:47.646987,QRT,182,4,4.99,0.0,0.41,SHIPPED,39,false,CREDIT
2211,2019-04-21 23:15:47.646987,LAM,177,2,4.99,0.1,0.11,SHIPPED,45,false,CASH
2212,2019-04-22 02:36:47.646987,LAM,158,6,99.99,0.0,0.41,SHIPPED,54,false,CASH
2213,2019-04-22 05:29:47.646987,QWE,163,7,4.99,0.0,0.57,SHIPPED,36,false,CASH
2214,2019-04-22 05:38:47.646987,DAS,191,2,28.99,0.0,0.27,SHIPPED,45,false,CASH
2215,2019-04-22 12:52:47.646987,BGT,177,2,42.42,0.0,0.63,SHIPPED,45,false,CASH
2216,2019-04-22 14:39:47.646987,LAM,182,2,42.42,0.0,-0.09,SHIPPED,37,false,CASH
2217,2019-04-22 17:30:47.646987,QRT,182,6,4.99,0.0,0.69,SHIPPED,51,false,CASH
2218,2019-04-22 17:50:47.646987,QWE,163,4,8.49,0.0,-0.03,SHIPPED,45,false,CASH
2219,2019-04-22 19:17:47.646987,HRE,182,5,42.42,0.0,-0.07,SHIPPED,47,false,CASH
2220,2019-04-22 19:19:47.646987,HRE,191,2,28.99,0.0,0.62,SHIPPED,41,false,CASH
2221,2019-04-22 20:04:47.646987,PXC,158,6,42.42,0.1,0.33,SHIPPED,48,false,INVOICE
2222,2019-04-23 02:10:47.646987,QRT,191,6,1.75,0.0,0.81,SHIPPED,41,false,CASH
2223,2019-04-23 04:27:47.646987,QWE,412,1,42.42,0.0,0.7,SHIPPED,50,false,CASH
2224,2019-04-23 07:41:47.646987,LAM,182,4,99.99,0.0,0.74,SHIPPED,52,false,CASH
2225,2019-04-23 15:10:47.646987,DAS,158,1,28.99,0.0,0.5,SHIPPED,56,false,CASH
2226,2019-04-23 22:56:47.646987,HRE,191,4,8.49,0.0,-0.02,SHIPPED,48,false,CASH
2227,2019-04-24 00:44:47.646987,QRT,177,6,28.99,0.0,0.18,SHIPPED,46,false,CASH
2228,2019-04-24 01:51:47.646987,BGT,191,5,1.75,0.0,0.8,SHIPPED,45,false,INVOICE
2229,2019-04-24 04:47:47.646987,QWE,182,5,28.99,0.0,-0.02,SHIPPED,53,false,CASH
2230,2019-04-24 12:28:47.646987,LAM,191,2,99.99,0.1,0.33,SHIPPED,62,false,INVOICE
2231,2019-04-24 16:08:47.646987,DAS,191,3,28.99,0.0,0.39,SHIPPED,42,false,CASH
2232,2019-04-24 20:52:47.646987,DAS,182,6,1.75,0.0,0.75,SHIPPED,33,false,CASH
2233,2019-04-25 03:31:47.646987,HRE,177,3,99.99,0.1,0.45,SHIPPED,63,false,CASH
2234,2019-04-25 06:08:47.646987,HRE,191,4,1.75,0.0,0.6,SHIPPED,36,false,CASH
2235,2019-04-25 06:19:47.646987,DAS,412,7,4.99,0.0,0.18,SHIPPED,45,false,CASH
2236,2019-04-25 14:03:47.646987,QWE,177,7,99.99,0.0,-0.08,CANCELED,45,false,CASH
2237,2019-04-25 21:48:47.646987,BGT,191,6,4.99,0.0,0.64,SHIPPED,42,false,CASH
2238,2019-04-26 00:15:47.646987,LAM,412,1,42.42,0.0,0.05,SHIPPED,42,false,CASH
2239,2019-04-26 04:17:47.646987,PXC,177,5,28.99,0.0,0.68,SHIPPED,58,false,CASH
2240,2019-04-26 11:26:47.646987,LAM,177,2,4.99,0.0,0.12,SHIPPED,36,false,CASH
2241,2019-04-26 11:33:47.646987,LAM,412,6,99.99,0.0,-0.06,SHIPPED,48,false,CASH
2242,2019-04-26 16:50:47.646987,BGT,412,7,1.75,0.0,0.43,SHIPPED,53,false,CASH
2243,2019-04-27 00:26:47.646987,DAS,158,7,8.49,0.0,0.58,SHIPPED,43,false,CASH
2244,2019-04-27 02:09:47.646987,PXC,191,2,4.99,0.0,0.58,SHIPPED,48,false,CASH
2245,2019-04-27 03:18:47.646987,LAM,163,1,1.75,0.15,0.05,SHIPPED,48,false,CASH
2246,2019-04-27 05:39:47.646987,BGT,412,7,99.99,0.0,0.57,SHIPPED,58,false,CASH
2247,2019-04-27 10:15:47.646987,DAS,191,4,28.99,0.0,0.56,SHIPPED,47,false,CASH
2248,2019-04-27 13:20:47.646987,DAS,182,2,99.99,0.0,0.67,SHIPPED,60,false,CASH
2249,2019-04-27 14:24:47.646987,HRE,191,6,4.99,0.0,0.39,SHIPPED,46,false,CASH
2250,2019-04-27 21:03:47.646987,LAM,177,4,8.49,0.0,0.26,SHIPPED,71,false,CASH
2251,2019-04-28 01:38:47.646987,DAS,177,6,42.42,0.0,0.16,SHIPPED,41,false,CASH
2252,2019-04-28 02:15:47.646987,PXC,177,6,4.99,0.0,0.7,SHIPPED,47,false,CASH
2253,2019-04-28 09:18:47.646987,LAM,163,4,11.5,0.2,0.13,SHIPPED,52,false,CASH
2254,2019-04-28 11:55:47.646987,QRT,412,5,99.99,0.0,0.3,SHIPPED,51,false,CASH
2255,2019-04-28 13:08:47.646987,QWE,177,2,42.42,0.1,0.21,SHIPPED,66,false,CASH
2256,2019-04-28 17:22:47.646987,DAS,182,7,4.99,0.0,0.05,SHIPPED,55,false,CASH
2257,2019-04-28 21:44:47.646987,QRT,177,3,28.99,0.0,-0.09,SHIPPED,55,false,CASH
2258,2019-04-28 23:02:47.646987,QWE,158,6,42.42,0.1,0.57,SHIPPED,49,false,CASH
2259,2019-04-29 03:47:47.646987,HRE,158,4,42.42,0.0,0.53,SHIPPED,43,false,CASH
2260,2019-04-29 08:45:47.646987,QRT,177,7,8.49,0.0,0.34,SHIPPED,53,false,CASH
2261,2019-04-29 09:01:47.646987,DAS,158,3,99.99,0.0,0.24,SHIPPED,40,false,CASH
2262,2019-04-29 16:42:47.646987,HRE,412,5,1.75,0.0,0.61,SHIPPED,59,false,INVOICE
2263,2019-04-29 16:58:47.646987,QWE,177,7,42.42,0.0,0.69,SHIPPED,53,false,CASH
2264,2019-04-29 19:08:47.646987,BGT,191,4,4.99,0.0,0.26,SHIPPED,53,false,CASH
2265,2019-04-29 22:35:47.646987,PXC,158,4,4.99,0.0,0.34,SHIPPED,54,false,CASH
2266,2019-04-30 04:03:47.646987,HRE,182,1,8.49,0.1,-0.1,SHIPPED,58,false,CASH
2267,2019-04-30 10:25:47.646987,HRE,163,3,42.42,0.0,0.63,SHIPPED,39,false,CASH
2268,2019-04-30 11:15:47.646987,PXC,412,5,1.75,0.0,0.08,SHIPPED,46,false,CASH
2269,2019-04-30 11:33:47.646987,LAM,177,2,11.5,0.0,0.55,PROCESSING,44,false,CREDIT
2270,2019-04-30 16:21:47.646987,QRT,191,7,42.42,0.0,0.51,SHIPPED,45,false,CASH
2271,2019-04-30 21:14:47.646987,PXC,158,6,4.99,0.1,0.57,SHIPPED,51,false,CASH
2272,2019-05-01 01:05:47.646987,QRT,158,5,4.99,0.0,0.61,SHIPPED,55,false,CASH
2273,2019-05-01 08:20:47.646987,PXC,412,5,11.5,0.1,0.16,SHIPPED,38,false,CASH
2274,2019-05-01 08:59:47.646987,DAS,191,7,4.99,0.15,0.81,SHIPPED,46,false,CASH
2275,2019-05-01 14:14:47.646987,BGT,158,3,1.75,0.0,0.04,SHIPPED,32,false,CASH
2276,2019-05-01 15:44:47.646987,HRE,163,5,1.75,0.0,0.2,SHIPPED,43,false,CASH
2277,2019-05-01 22:57:47.646987,QWE,163,1,8.49,0.0,0.81,SHIPPED,50,false,CASH
2278,2019-05-02 04:02:47.646987,BGT,158,2,8.49,0.2,0.16,SHIPPED,48,false,CASH
2279,2019-05-02 04:21:47.646987,DAS,158,3,1.75,0.15,0.18,SHIPPED,51,false,CASH
2280,2019-05-02 09:05:47.646987,QWE,158,3,11.5,0.15,0.17,SHIPPED,44,false,CASH
2281,2019-05-02 15:39:47.646987,LAM,163,7,4.99,0.0,0.26,SHIPPED,47,false,CASH
2282,2019-05-02 21:29:47.646987,QWE,177,7,42.42,0.0,0.28,SHIPPED,35,false,CASH
2283,2019-05-02 21:34:47.646987,BGT,177,6,1.75,0.0,0.72,SHIPPED,51,false,CASH
2284,2019-05-02 23:01:47.646987,DAS,191,6,11.5,0.0,0.06,SHIPPED,50,false,CASH
2285,2019-05-03 00:58:47.646987,BGT,163,4,4.99,0.0,0.58,SHIPPED,50,false,INVOICE
2286,2019-05-03 03:23:47.646987,LAM,182,1,8.49,0.0,0.15,SHIPPED,60,false,CASH
2287,2019-05-03 03:46:47.646987,DAS,191,4,1.75,0.0,0.25,SHIPPED,60,false,CASH
2288,2019-05-03 10:21:47.646987,PXC,412,2,1.75,0.0,-0.04,SHIPPED,54,false,INVOICE
2289,2019-05-03 16:06:47.646987,DAS,163,6,99.99,0.0,0.51,SHIPPED,37,false,CASH
2290,2019-05-03 23:25:47.646987,PXC,412,3,1.75,0.0,0.47,SHIPPED,56,false,INVOICE
2291,2019-05-04 02:44:47.646987,QWE,177,1,11.5,0.0,0.81,SHIPPED,55,false,CASH
2292,2019-05-04 05:31:47.646987,DAS,191,5,1.75,0.0,0.16,SHIPPED,28,false,CASH
2293,2019-05-04 08:33:47.646987,QRT,158,1,42.42,0.0,0.32,SHIPPED,57,false,CASH
2294,2019-05-04 09:10:47.646987,PXC,177,6,99.99,0.0,0.0,SHIPPED,42,false,CASH
2295,2019-05-04 15:13:47.646987,QRT,182,1,11.5,0.0,0.72,SHIPPED,52,false,CASH
2296,2019-05-04 22:39:47.646987,PXC,163,1,8.49,0.0,0.23,SHIPPED,33,false,CASH
2297,2019-05-05 02:51:47.646987,DAS,182,3,4.99,0.0,0.74,SHIPPED,51,false,CASH
2298,2019-05-05 04:31:47.646987,HRE,182,4,11.5,0.0,0.21,SHIPPED,31,false,CASH
2299,2019-05-05 10:49:47.646987,BGT,191,5,1.75,0.0,0.0,SHIPPED,59,false,CASH
2300,2019-05-05 16:01:47.646987,BGT,158,6,28.99,0.0,0.62,SHIPPED,58,false,CASH
2301,2019-05-05 16:02:47.646987,DAS,191,2,8.49,0.0,0.72,SHIPPED,35,false,CASH
2302,2019-05-05 17:43:47.646987,LAM,182,3,99.99,0.0,0.54,PROCESSING,60,false,CASH
2303,2019-05-05 20:27:47.646987,DAS,158,6,1.75,0.1,0.48,PROCESSING,46,false,CASH
2304,2019-05-06 00:31:47.646987,BGT,163,2,11.5,0.0,0.82,SHIPPED,42,false,CASH
2305,2019-05-06 02:45:47.646987,BGT,163,2,4.99,0.0,0.42,SHIPPED,51,false,INVOICE
2306,2019-05-06 07:49:47.646987,DAS,158,2,99.99,0.15,0.77,SHIPPED,50,false,CASH
2307,2019-05-06 08:54:47.646987,HRE,177,1,4.99,0.0,0.07,SHIPPED,42,false,CASH
2308,2019-05-06 12:37:47.646987,PXC,158,1,1.75,0.0,0.35,SHIPPED,53,false,CASH
2309,2019-05-06 13:56:47.646987,QRT,158,3,1.75,0.0,0.42,SHIPPED,51,false,CASH
2310,2019-05-06 17:51:47.646987,QRT,163,6,1.75,0.0,0.16,SHIPPED,54,false,CASH
2311,2019-05-06 18:28:47.646987,QWE,412,5,28.99,0.0,0.53,SHIPPED,39,false,CASH
2312,2019-05-06 23:42:47.646987,PXC,163,3,11.5,0.0,0.48,SHIPPED,53,false,CASH
2313,2019-05-07 00:28:47.646987,PXC,182,3,4.99,0.0,0.1,SHIPPED,50,false,CASH
2314,2019-05-07 04:15:47.646987,QWE,177,2,1.75,0.0,0.25,SHIPPED,49,false,CASH
2315,2019-05-07 11:22:47.646987,QWE,163,4,42.42,0.0,0.54,SHIPPED,58,false,CASH
2316,2019-05-07 13:42:47.646987,PXC,191,2,11.5,0.0,0.48,SHIPPED,46,false,CASH
2317,2019-05-07 14:22:47.646987,QRT,177,2,42.42,0.0,0.64,SHIPPED,37,false,CASH
2318,2019-05-07 16:53:47.646987,DAS,191,5,8.49,0.0,0.3,SHIPPED,35,false,CASH
2319,2019-05-07 22:26:47.646987,PXC,182,7,8.49,0.0,0.8,SHIPPED,54,false,CASH
2320,2019-05-08 01:01:47.646987,PXC,163,2,1.75,0.0,0.39,SHIPPED,54,false,CASH
2321,2019-05-08 07:41:47.646987,QWE,163,4,42.42,0.0,0.32,SHIPPED,44,false,INVOICE
2322,2019-05-08 09:15:47.646987,QRT,182,5,42.42,0.0,0.3,SHIPPED,33,false,CASH
2323,2019-05-08 16:30:47.646987,PXC,412,4,8.49,0.0,0.04,SHIPPED,51,false,INVOICE
2324,2019-05-08 17:37:47.646987,BGT,158,4,1.75,0.15,0.58,SHIPPED,47,false,CASH
2325,2019-05-09 01:01:47.646987,DAS,412,4,28.99,0.0,0.71,SHIPPED,52,false,CASH
2326,2019-05-09 07:02:47.646987,BGT,158,1,4.99,0.0,0.06,SHIPPED,43,false,CASH
2327,2019-05-09 08:27:47.646987,DAS,412,6,28.99,0.0,0.32,SHIPPED,48,false,CASH
2328,2019-05-09 14:14:47.646987,LAM,163,6,4.99,0.0,0.64,SHIPPED,50,false,CASH
2329,2019-05-09 18:56:47.646987,BGT,163,4,11.5,0.0,0.76,SHIPPED,67,false,INVOICE
2330,2019-05-09 23:49:47.646987,BGT,182,6,11.5,0.1,-0.07,SHIPPED,54,false,CASH
2331,2019-05-10 05:06:47.646987,PXC,163,7,4.99,0.0,0.46,SHIPPED,51,false,CASH
2332,2019-05-10 08:48:47.646987,PXC,182,1,8.49,0.0,0.12,SHIPPED,32,false,CASH
2333,2019-05-10 09:20:47.646987,HRE,163,3,28.99,0.0,0.54,SHIPPED,35,false,CASH
2334,2019-05-10 13:54:47.646987,QRT,158,1,1.75,0.0,0.69,SHIPPED,40,false,CASH
2335,2019-05-10 15:29:47.646987,QWE,191,1,42.42,0.0,0.68,SHIPPED,54,false,CASH
2336,2019-05-10 20:53:47.646987,LAM,177,1,1.75,0.0,0.1,SHIPPED,36,false,CASH
2337,2019-05-11 04:01:47.646987,HRE,191,5,99.99,0.0,0.28,SHIPPED,34,false,CASH
2338,2019-05-11 05:44:47.646987,HRE,177,1,99.99,0.0,0.51,SHIPPED,60,false,CASH
